,index,Fauna/Flora,Grupo,Família,Espécie (Simplificado),Nome Comum,Categoria de Ameaça,Sigla Categoria de Ameaça,Bioma,Principais Ameaças,Presença em Áreas Protegidas,Plano de Ação Nacional para Conservação (PAN),Ordenamento Pesqueiro ,Nível de Proteção na Estratégia Nacional,Espécie exclusiva do Brasil,Estados de Ocorrência_x,Estados de Ocorrência_y,lats_longs_animals
813,1804,Fauna,Peixes Marinhos,Mobulidae,Manta birostris,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,4.0,Não,BA; ES; PE; RS; SC,RS,[-50.13727911 -29.24268442]
814,1804,Fauna,Peixes Marinhos,Mobulidae,Manta birostris,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,4.0,Não,BA; ES; PE; RS; SC,SC,[-47.23185846 -26.77467261]
815,1806,Fauna,Peixes Continentais,Rivulidae,Maratecoara formosa,Peixe-da-chuva,Vulnerável (VU),VU,Cerrado,Agropecuária; Outras Atividades Econômicas:Energia,Não,Sim,Não,1.0,Sim,TO,TO,[-45.68459181  -7.80142388]
816,1807,Fauna,Peixes Continentais,Rivulidae,Maratecoara splendida,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,TO,TO,[-46.25425593 -11.65741371]
817,1844,Fauna,Peixes Continentais,Apteronotidae,Megadontognathus kaitukaensis,Desconhecido,Vulnerável (VU),VU,Amazônia,Outras Atividades Econômicas:Energia,Não,Sim,Não,1.0,Sim,PA,PA,[-46.25092688   0.90427971]
818,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,AL,[-35.41076057  -7.5081839 ]
819,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,AP,[-51.83313653   4.06071927]
820,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,BA,[-42.81850597 -13.13270498]
821,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,CE,[-39.08315859  -7.10092377]
822,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,MA,[-44.16040995  -8.47608783]
823,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,PA,[-55.93005404   3.64981946]
824,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,PB,[-38.12696001  -4.47600156]
825,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,PE,[-35.23961057  -7.02791581]
826,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,PI,[-40.52621245  -4.32629156]
827,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,RN,[-33.53760214  -3.86253253]
828,1847,Fauna,Peixes Marinhos,Megalopidae,Megalops atlanticus,Amaripim,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,SE,[-36.72128978  -8.48995809]
829,1848,Fauna,Peixes Continentais,Crenuchidae,Melanocharacidium nigrum,Piaba,Em Perigo (EN),EN,Amazônia,Outras Atividades Econômicas:Energia,Sim,Sim,Não,2.0,Sim,AM; RR,AM,[-60.78665471   0.99842649]
830,1848,Fauna,Peixes Continentais,Crenuchidae,Melanocharacidium nigrum,Piaba,Em Perigo (EN),EN,Amazônia,Outras Atividades Econômicas:Energia,Sim,Sim,Não,2.0,Sim,AM; RR,RR,[-60.33560945   4.54084051]
831,1855,Fauna,Peixes Continentais,Rivulidae,Melanorivulus crixas,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO,GO,[-44.0769348  -12.63496049]
832,1856,Fauna,Peixes Continentais,Rivulidae,Melanorivulus illuminatus,Peixe-anual,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO,GO,[-46.29653973 -15.53471258]
833,1857,Fauna,Peixes Continentais,Rivulidae,Melanorivulus karaja,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,TO,TO,[-48.86222395 -11.60487462]
834,1858,Fauna,Peixes Continentais,Rivulidae,Melanorivulus kayapo,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO,GO,[-51.4392293  -16.07163173]
835,1859,Fauna,Peixes Continentais,Rivulidae,Melanorivulus kunzei,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO,GO,[-45.9265962  -11.04531965]
836,1860,Fauna,Peixes Continentais,Rivulidae,Melanorivulus litteratus,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,MT,MT,[-55.33002368 -16.75630221]
837,1861,Fauna,Peixes Continentais,Rivulidae,Melanorivulus pindorama,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,TO,TO,[-45.45004719  -7.77103885]
838,1862,Fauna,Peixes Continentais,Rivulidae,Melanorivulus pinima,Peixe-anual,Em Perigo (EN),EN,Cerrado,Agropecuária; Assentamento Humano:cidades,Não,Não,Não,1.0,Sim,GO,GO,[-50.64825962 -12.92904081]
839,1863,Fauna,Peixes Continentais,Rivulidae,Melanorivulus planaltinus,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO; TO,GO,[-50.88851619 -17.0638031 ]
840,1863,Fauna,Peixes Continentais,Rivulidae,Melanorivulus planaltinus,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO; TO,TO,[-44.34469666 -12.12871352]
841,1864,Fauna,Peixes Continentais,Rivulidae,Melanorivulus rubromarginatus,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO,GO,[-46.17882457 -16.00881001]
842,1865,Fauna,Peixes Continentais,Rivulidae,Melanorivulus rutilicaudus,Peixe-anual,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO,GO,[-47.23703861 -12.31140309]
843,1866,Fauna,Peixes Continentais,Rivulidae,Melanorivulus salmonicaudus,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO,GO,[-47.08305557 -16.4947608 ]
844,1867,Fauna,Peixes Continentais,Rivulidae,Melanorivulus scalaris,Peixe-anual,Em Perigo (EN),EN,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,MS,MS,[-54.90318859 -15.5966142 ]
845,1868,Fauna,Peixes Continentais,Rivulidae,Melanorivulus ubirajarai,Desconhecido,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO,GO,[-47.9134067  -11.93505639]
846,1869,Fauna,Peixes Continentais,Rivulidae,Melanorivulus vittatus,Peixe-anual,Em Perigo (EN),EN,Cerrado; Mata Atlântica,Agropecuária; Assentamento Humano:cidades,Não,Não,Não,1.0,Sim,GO,GO,[-47.14552435 -16.77970428]
847,1927,Fauna,Peixes Continentais,Trichomycteridae,Microcambeva draco,Desconhecido,Em Perigo (EN),EN,Mata Atlântica,Agropecuária; Poluição Assoreamento,Não,Sim,Não,1.0,Sim,BA,BA,[-42.99532136 -14.39179299]
848,1928,Fauna,Peixes Continentais,Pseudopimelodidae,Microglanis robustus,Desconhecido,Criticamente em Perigo (CR),CR,Amazônia; Cerrado,Outras Atividades Econômicas:Energia,Sim,Sim,Não,2.0,Sim,PA,PA,[-57.46108216   0.13049762]
849,1929,Fauna,Peixes Marinhos,Syngnathidae,Micrognathus erugatus,Desconhecido,Criticamente em Perigo (CR),CR,Marinho,Assentamento Humano:cidades; Outras Atividades Econômicas:Turismo; Poluição,Não,Sim,Sim,2.0,Sim,BA,BA,[-37.38946961  -8.99123874]
850,1930,Fauna,Peixes Continentais,Loricariidae,Microlepidogaster perforatus,Cascudinho,Criticamente em Perigo (CR),CR,Cerrado; Mata Atlântica,Assentamento Humano:cidades; Poluição,Não,Sim,Não,1.0,Sim, MG,MG,[-45.48569332 -20.85634646]
851,1942,Fauna,Peixes Marinhos,Pomacentridae,Microspathodon chrysurus,Donzela-azul ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais,Sim,Sim,Sim,2.0,Não,AL; BA; CE; ES; MA; PE; PI; RN; SE,AL,[-35.98028152  -8.51012243]
852,1942,Fauna,Peixes Marinhos,Pomacentridae,Microspathodon chrysurus,Donzela-azul ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais,Sim,Sim,Sim,2.0,Não,AL; BA; CE; ES; MA; PE; PI; RN; SE,BA,[-37.37421628 -14.03077941]
853,1942,Fauna,Peixes Marinhos,Pomacentridae,Microspathodon chrysurus,Donzela-azul ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais,Sim,Sim,Sim,2.0,Não,AL; BA; CE; ES; MA; PE; PI; RN; SE,CE,[-39.6706611   -5.00191516]
854,1942,Fauna,Peixes Marinhos,Pomacentridae,Microspathodon chrysurus,Donzela-azul ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais,Sim,Sim,Sim,2.0,Não,AL; BA; CE; ES; MA; PE; PI; RN; SE,ES,[-39.81349459 -16.04843435]
855,1942,Fauna,Peixes Marinhos,Pomacentridae,Microspathodon chrysurus,Donzela-azul ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais,Sim,Sim,Sim,2.0,Não,AL; BA; CE; ES; MA; PE; PI; RN; SE,MA,[-45.12069732  -0.69387815]
856,1942,Fauna,Peixes Marinhos,Pomacentridae,Microspathodon chrysurus,Donzela-azul ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais,Sim,Sim,Sim,2.0,Não,AL; BA; CE; ES; MA; PE; PI; RN; SE,PE,[-38.90429967  -7.49511652]
857,1942,Fauna,Peixes Marinhos,Pomacentridae,Microspathodon chrysurus,Donzela-azul ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais,Sim,Sim,Sim,2.0,Não,AL; BA; CE; ES; MA; PE; PI; RN; SE,PI,[-39.35566769  -3.36540577]
858,1942,Fauna,Peixes Marinhos,Pomacentridae,Microspathodon chrysurus,Donzela-azul ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais,Sim,Sim,Sim,2.0,Não,AL; BA; CE; ES; MA; PE; PI; RN; SE,RN,[-35.73382414  -3.8850085 ]
859,1942,Fauna,Peixes Marinhos,Pomacentridae,Microspathodon chrysurus,Donzela-azul ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais,Sim,Sim,Sim,2.0,Não,AL; BA; CE; ES; MA; PE; PI; RN; SE,SE,[-36.07143284  -9.97529051]
860,1965,Fauna,Invertebrados Aquáticos,Milleporidae,Millepora laboreli,Desconhecido,Vulnerável (VU),VU,Marinho,Poluição; Poluição Assoreamento,Sim,Sim,Não,2.0,Sim,MA,MA,[-45.81875029  -1.32662138]
861,1967,Fauna,Peixes Continentais,Characidae,Mimagoniates lateralis,Lambari-azul-listrado,Vulnerável (VU),VU,Mata Atlântica,Assentamento Humano:cidades; Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Sim,3.0,Sim,PR; SC; SP,PR,[-51.86121876 -25.85990779]
862,1967,Fauna,Peixes Continentais,Characidae,Mimagoniates lateralis,Lambari-azul-listrado,Vulnerável (VU),VU,Mata Atlântica,Assentamento Humano:cidades; Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Sim,3.0,Sim,PR; SC; SP,SC,[-48.43422271 -27.19707084]
863,1967,Fauna,Peixes Continentais,Characidae,Mimagoniates lateralis,Lambari-azul-listrado,Vulnerável (VU),VU,Mata Atlântica,Assentamento Humano:cidades; Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Sim,3.0,Sim,PR; SC; SP,SP,[-45.41830475 -21.66043259]
864,1968,Fauna,Peixes Continentais,Characidae,Mimagoniates sylvicola,Piaba,Em Perigo (EN),EN,Mata Atlântica,Agropecuária; Assentamento Humano:cidades,Sim,Sim,Sim,2.0,Sim,BA; ES,BA,[-44.83725236 -10.11023301]
865,1968,Fauna,Peixes Continentais,Characidae,Mimagoniates sylvicola,Piaba,Em Perigo (EN),EN,Mata Atlântica,Agropecuária; Assentamento Humano:cidades,Sim,Sim,Sim,2.0,Sim,BA; ES,ES,[-38.84160113 -17.85642566]
866,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,AL,[-36.9144341   -8.89669991]
867,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,AP,[-50.62809938   5.50819261]
868,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,BA,[-45.11474992 -11.97045013]
869,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,CE,[-39.14146542  -4.91395759]
870,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,ES,[-38.95991222 -20.78524884]
871,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,MA,[-45.21045334  -7.50962088]
872,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PA,[-55.86087189  -7.93352554]
873,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PB,[-33.98313361  -6.2417444 ]
874,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PE,[-38.78609424  -8.67737613]
875,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PI,[-41.00069424  -3.53374502]
876,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PR,[-53.7013004  -23.76789784]
877,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,RJ,[-39.97789372 -21.2203709 ]
878,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,RN,[-37.08026318  -4.50620498]
879,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,RS,[-54.88747472 -29.76768116]
880,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,SC,[-52.31262382 -25.18351376]
881,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,SE,[-37.37730233  -9.88559986]
882,2014,Fauna,Peixes Marinhos,Mobulidae,Mobula hypostoma,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,SP,[-46.38560714 -20.54617207]
883,2015,Fauna,Peixes Marinhos,Mobulidae,Mobula japanica,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; PB; PE; RJ; RN; SE; SP,AL,[-36.95992093  -7.89066004]
884,2015,Fauna,Peixes Marinhos,Mobulidae,Mobula japanica,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; PB; PE; RJ; RN; SE; SP,BA,[-36.87326439  -8.79505359]
885,2015,Fauna,Peixes Marinhos,Mobulidae,Mobula japanica,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; PB; PE; RJ; RN; SE; SP,CE,[-39.68046957  -2.11883274]
886,2015,Fauna,Peixes Marinhos,Mobulidae,Mobula japanica,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; PB; PE; RJ; RN; SE; SP,ES,[-39.36625228 -17.87159407]
887,2015,Fauna,Peixes Marinhos,Mobulidae,Mobula japanica,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; PB; PE; RJ; RN; SE; SP,PB,[-36.21336768  -6.24822572]
888,2015,Fauna,Peixes Marinhos,Mobulidae,Mobula japanica,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; PB; PE; RJ; RN; SE; SP,PE,[-34.36326387  -5.72382187]
889,2015,Fauna,Peixes Marinhos,Mobulidae,Mobula japanica,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; PB; PE; RJ; RN; SE; SP,RJ,[-44.59966263 -21.46200634]
890,2015,Fauna,Peixes Marinhos,Mobulidae,Mobula japanica,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; PB; PE; RJ; RN; SE; SP,RN,[-36.93276074  -6.10254231]
891,2015,Fauna,Peixes Marinhos,Mobulidae,Mobula japanica,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; PB; PE; RJ; RN; SE; SP,SE,[-37.09144361  -8.86319047]
892,2015,Fauna,Peixes Marinhos,Mobulidae,Mobula japanica,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; PB; PE; RJ; RN; SE; SP,SP,[-43.2619642 -22.7919544]
893,2016,Fauna,Peixes Marinhos,Mobulidae,Mobula rochebrunei,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Não,Sim,Sim,2.0,Não,PR; SP,PR,[-49.77783323 -26.25724289]
894,2016,Fauna,Peixes Marinhos,Mobulidae,Mobula rochebrunei,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Não,Sim,Sim,2.0,Não,PR; SP,SP,[-43.68750397 -22.9071982 ]
895,2017,Fauna,Peixes Marinhos,Mobulidae,Mobula tarapacana,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,BA; PE; SP,BA,[-42.45279194 -12.46387035]
896,2017,Fauna,Peixes Marinhos,Mobulidae,Mobula tarapacana,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,BA; PE; SP,PE,[-34.73668823  -7.73038107]
897,2017,Fauna,Peixes Marinhos,Mobulidae,Mobula tarapacana,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,BA; PE; SP,SP,[-49.17254669 -22.47814841]
898,2018,Fauna,Peixes Marinhos,Mobulidae,Mobula thurstoni,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,CE; SP,CE,[-39.63611886  -2.83887278]
899,2018,Fauna,Peixes Marinhos,Mobulidae,Mobula thurstoni,Raia-manta,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,CE; SP,SP,[-50.18703334 -19.12858364]
900,2019,Fauna,Peixes Continentais,Rivulidae,Moema piriana,Desconhecido,Criticamente em Perigo (CR),CR,Amazônia,Agropecuária,Não,Não,Não,1.0,Sim,PA,PA,[-57.22802125   2.30643692]
901,2044,Fauna,Invertebrados Aquáticos,Mussidae,Mussismilia braziliensis,Coral-cérebro-da-bahia,Vulnerável (VU),VU,Marinho,Especies Exoticas; Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais; Mineracao; Mudanca Na Dinamica Das Especies Nativas; Mudanca Na Dinamica Das Especies Nativas: Patogenias/Parasitas; Outras Atividades Econômicas:Transporte; Outras Atividades Econômicas:Turismo; Poluição; Poluição Assoreamento,Sim,Sim,Não,2.0,Sim,BA; ES,BA,[-38.7940696  -13.67908246]
902,2044,Fauna,Invertebrados Aquáticos,Mussidae,Mussismilia braziliensis,Coral-cérebro-da-bahia,Vulnerável (VU),VU,Marinho,Especies Exoticas; Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais; Mineracao; Mudanca Na Dinamica Das Especies Nativas; Mudanca Na Dinamica Das Especies Nativas: Patogenias/Parasitas; Outras Atividades Econômicas:Transporte; Outras Atividades Econômicas:Turismo; Poluição; Poluição Assoreamento,Sim,Sim,Não,2.0,Sim,BA; ES,ES,[-38.2375841 -19.2604777]
903,2045,Fauna,Invertebrados Aquáticos,Mussidae,Mussismilia harttii,Coral-vela,Em Perigo (EN),EN,Marinho,Especies Exoticas; Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais; Mineracao; Mudanca Na Dinamica Das Especies Nativas; Mudanca Na Dinamica Das Especies Nativas: Patogenias/Parasitas; Outras Atividades Econômicas:Transporte; Outras Atividades Econômicas:Turismo; Poluição; Poluição Assoreamento,Sim,Sim,Não,2.0,Sim,AL; BA; CE; ES; PB; PE; PI; RN,AL,[-35.39038245  -8.13643635]
904,2045,Fauna,Invertebrados Aquáticos,Mussidae,Mussismilia harttii,Coral-vela,Em Perigo (EN),EN,Marinho,Especies Exoticas; Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais; Mineracao; Mudanca Na Dinamica Das Especies Nativas; Mudanca Na Dinamica Das Especies Nativas: Patogenias/Parasitas; Outras Atividades Econômicas:Transporte; Outras Atividades Econômicas:Turismo; Poluição; Poluição Assoreamento,Sim,Sim,Não,2.0,Sim,AL; BA; CE; ES; PB; PE; PI; RN,BA,[-37.82010133 -12.73398617]
